21.07.2023                                                                                                                           Salida dinámica de lista                                                                                                                                                                                 1


	Can.distr.	Denomin.	Seccion	Estado	Solic.	Nombre	Entrega	Posicion E	F.Creacion	Pedido	Clase Pedi	F.Creacion	Pedido	Posicion P	Material	Moneda	Cantidad E	UM venta	Valor Neto	StTotPick.	StatGlWM	StTotMovMe	Stat.fact.	Status PT
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005805	FARMATODO CL 100	985406908	        10	21.07.2023	903155415	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005725	FARMATODO NAVARRA	985406909	        20	21.07.2023	903155414	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005725	FARMATODO NAVARRA	985406909	        10	21.07.2023	903155414	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005685	FARMATODO 11 CON 73	985406910	        30	21.07.2023	903155413	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005685	FARMATODO 11 CON 73	985406910	        20	21.07.2023	903155413	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005685	FARMATODO 11 CON 73	985406910	        10	21.07.2023	903155413	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005646	FARMATODO PASEO DEL COUNTRY	985406911	        20	21.07.2023	903155412	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005646	FARMATODO PASEO DEL COUNTRY	985406911	        10	21.07.2023	903155412	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005563	EXITO MANIZALES	985406912	        10	21.07.2023	903155411	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005563	EXITO MANIZALES	985406912	        20	21.07.2023	903155411	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005563	EXITO MANIZALES	985406912	        30	21.07.2023	903155411	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005563	EXITO MANIZALES	985406912	        40	21.07.2023	903155411	ZKL	17.07.2023		        40	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005485	FARMATODO HAYUELOS	985406913	        10	21.07.2023	903155410	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005485	FARMATODO HAYUELOS	985406913	        20	21.07.2023	903155410	ZKL	17.07.2023		        20	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005485	FARMATODO HAYUELOS	985406913	        30	21.07.2023	903155410	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005382	FARMATODO BRITALIA NORTE	985406914	        30	21.07.2023	903155409	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005382	FARMATODO BRITALIA NORTE	985406914	        20	21.07.2023	903155409	ZKL	17.07.2023		        20	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000005382	FARMATODO BRITALIA NORTE	985406914	        10	21.07.2023	903155409	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004420	EXITO UNICENTRO VILLAVICENCIO	985406915	        20	21.07.2023	903155408	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004420	EXITO UNICENTRO VILLAVICENCIO	985406915	        10	21.07.2023	903155408	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004420	EXITO UNICENTRO VILLAVICENCIO	985406915	        30	21.07.2023	903155408	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000004420	EXITO UNICENTRO VILLAVICENCIO	985406915	        40	21.07.2023	903155408	ZKL	17.07.2023		        40	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001623	FARMATODO SALITRE	985406916	        30	21.07.2023	903155407	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001623	FARMATODO SALITRE	985406916	        20	21.07.2023	903155407	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001623	FARMATODO SALITRE	985406916	        10	21.07.2023	903155407	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001622	FARMATODO ANDINO	985406917	        20	21.07.2023	903155406	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001622	FARMATODO ANDINO	985406917	        10	21.07.2023	903155406	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001621	FARMATODO CENTRO INTERNACIONAL	985406918	        10	21.07.2023	903155405	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001621	FARMATODO CENTRO INTERNACIONAL	985406918	        20	21.07.2023	903155405	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001621	FARMATODO CENTRO INTERNACIONAL	985406918	        30	21.07.2023	903155405	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001620	FARMATODO RINCON DEL CHICO	985406919	        10	21.07.2023	903155404	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001620	FARMATODO RINCON DEL CHICO	985406919	        20	21.07.2023	903155404	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001619	FARMATODO CEDRITOS 1	985406920	        20	21.07.2023	903155403	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001619	FARMATODO CEDRITOS 1	985406920	        10	21.07.2023	903155403	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001618	FARMATODO NORMANDIA	985406921	        20	21.07.2023	903155402	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001618	FARMATODO NORMANDIA	985406921	        10	21.07.2023	903155402	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001617	FARMATODO ROSALES	985406922	        20	21.07.2023	903155401	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001617	FARMATODO ROSALES	985406922	        10	21.07.2023	903155401	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001610	FARMATODO GRAN ESTACION	985406923	        20	21.07.2023	903155400	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001610	FARMATODO GRAN ESTACION	985406923	        10	21.07.2023	903155400	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001608	FARMATODO CEDRITOS 2	985406924	        10	21.07.2023	903155399	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000001608	FARMATODO CEDRITOS 2	985406924	        20	21.07.2023	903155399	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000123	EXITO CASTELLANA CARTAGENA (CV)	985406925	        10	21.07.2023	903155398	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000123	EXITO CASTELLANA CARTAGENA (CV)	985406925	        20	21.07.2023	903155398	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000123	EXITO CASTELLANA CARTAGENA (CV)	985406925	        30	21.07.2023	903155398	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000115	EXITO BUENA VISTA (CV) BLLA	985406926	        10	21.07.2023	903155397	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000115	EXITO BUENA VISTA (CV) BLLA	985406926	        20	21.07.2023	903155397	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000115	EXITO BUENA VISTA (CV) BLLA	985406926	        30	21.07.2023	903155397	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000078	EXITOPANAMERICANA POPAYAN	985406927	        20	21.07.2023	903155396	ZKL	17.07.2023		        20	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000078	EXITOPANAMERICANA POPAYAN	985406927	        10	21.07.2023	903155396	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000077	EXITO  POPAYAN CENTRO	985406928	        10	21.07.2023	903155395	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000077	EXITO  POPAYAN CENTRO	985406928	        20	21.07.2023	903155395	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000071	EXITO SANCANCIO	985406929	        30	21.07.2023	903155394	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000071	EXITO SANCANCIO	985406929	        20	21.07.2023	903155394	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000071	EXITO SANCANCIO	985406929	        10	21.07.2023	903155394	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000065	EXITO CHIPICHAPE	985406930	        20	21.07.2023	903155393	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000065	EXITO CHIPICHAPE	985406930	        10	21.07.2023	903155393	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000065	EXITO CHIPICHAPE	985406930	        30	21.07.2023	903155393	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000065	EXITO CHIPICHAPE	985406930	        40	21.07.2023	903155393	ZKL	17.07.2023		        40	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000063	EXITO GRAN ESTACION (CV)BOGOTA	985406931	        20	21.07.2023	903155392	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000063	EXITO GRAN ESTACION (CV)BOGOTA	985406931	        10	21.07.2023	903155392	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000063	EXITO GRAN ESTACION (CV)BOGOTA	985406931	        30	21.07.2023	903155392	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000060	EXITO  SAN MATEO CUCUTA (CV)	985406932	        10	21.07.2023	903155391	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000060	EXITO  SAN MATEO CUCUTA (CV)	985406932	        20	21.07.2023	903155391	ZKL	17.07.2023		        20	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000059	EXITO  ORIENTAL BUCARAMANGA CV	985406933	        10	21.07.2023	903155390	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000059	EXITO  ORIENTAL BUCARAMANGA CV	985406933	        20	21.07.2023	903155390	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000059	EXITO  ORIENTAL BUCARAMANGA CV	985406933	        30	21.07.2023	903155390	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000058	ÉXITO VILLAVICENCIO CENTRO	985406934	        10	21.07.2023	903155389	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000058	ÉXITO VILLAVICENCIO CENTRO	985406934	        20	21.07.2023	903155389	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000050	EXITO UNICENTRO BOGOTA	985406935	        10	21.07.2023	903155388	ZKL	17.07.2023		        10	PB0079032	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000050	EXITO UNICENTRO BOGOTA	985406935	        20	21.07.2023	903155388	ZKL	17.07.2023		        20	PB0091728	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000050	EXITO UNICENTRO BOGOTA	985406935	        30	21.07.2023	903155388	ZKL	17.07.2023		        30	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000038	EXITO LA SABANA VILLAVICENCIO	985406936	        40	21.07.2023	903155387	ZKL	17.07.2023		        40	PB0090943	COP	         1	UN	         0	C	B	A		A
	01	MODERNO	Picking	4. OTs generadas pendientes de picking o el picking está parcial	1000000038	EXITO LA SABANA VILLAVICENCIO	985406936	        30	21.07.2023	903155387	ZKL	17.07.2023		        30	PB0091729	COP	         1	UN	         0	C	B	A		A
