21.07.2023                                                                                                                    Salida dinámica de lista                                                                                                                                                                          1

21.07.2023			                                                                                                                                    LISTADO DE PEDIDOS CON DATOS DE JERARQUÍA																									  1

LISTADO DE PEDIDOS CON DATOS DE JERARQUÍA

		Fecha doc.		Solicitante	Cliente	Nº de cliente 1	Marca	Material	Número de material	  Unidades	UM	    ValorNeto	Nº pedido cliente	Doc.venta	ClVt	Solic.	OrgVt	CDis	OfVta	GVen	Organización de ventas	Mon.	Jquía.productos	Total Pedidos	Plataforma	Fe.PedCpas	Creado por
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047947	INA ESSENCE GEL CEJAS Y PESTAÑ 9ML	        6	UN	      50,418	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0046824	VITÚ PEST ACEITE ALMENDRAS WP	        4	UN	      40,068	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0046825	VITÚ PEST ACEITE ALMENDRAS	        2	UN	      20,034	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0051448	PESTAÑINA ESSENCE VOLUMEN 12ML	        6	UN	      68,166	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0075539	PESTAÑINA ESCE. VOLUME BOOSTER LASH 7ML	        2	UN	      24,068	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0061999	PESTAÑINA ESCE. CURL&HOLD 12ML	        1	UN	      12,706	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0069814	PESTAÑINA VOLUME MAKER MF NEGRA	        3	UN	      72,402	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0064202	PESTAÑINA CATR. G&D FALSELASHES 9.5ML	        2	UN	      34,286	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0080099	VITU BETÚN CEJAS EXTRAC BAMBÚ CHOCOL 4G	        2	UN	      14,654	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0084024	PESTAÑINA FALSE LASH EFFECT MF RAVEN BL	        1	UN	      44,303	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0089038	ESCE. PTNA DOUB.TROUB. WP 12ML	        1	UN	      16,471	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0089126	CATR. PTNA GLAM&DOLL VOL TN010 8ML	        1	UN	      17,143	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0090280	MF FLE XXL PTNA. BLACK 13ML	        1	UN	      47,664	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Cover Girl	PB0090488	PESTAÑINA LASH BLAST CLEAN CG VERY BLACK	        1	UN	      30,185	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001037153001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Cover Girl	PB0042946	PESTAÑINA LASH BLAST VOL CG BLACK WP	        3	UN	      84,504	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001037153001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Cover Girl	PB0042948	PESTAÑINA LASH BLAST VOL CG BLACK	        1	UN	      28,168	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001037153001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0091888	PTNA.CATR. MAX IT VOL.&LENG.TN010 11ML	        1	UN	      22,118	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0091968	PTNA.ESCE.LASH A BOSS INST. V&L WP 9.5ML	        2	UN	      32,134	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0093542	PTNA.CEJA ESCE.THICK&WOW! TN03 6ML	        3	UN	      47,394	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0093543	PTNA.CEJA ESCE.THICK&WOW! TN04 6ML	        3	UN	      47,394	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0093541	PTNA.CEJA ESCE.THICK&WOW! TN02 6ML	        3	UN	      47,394	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093444	PESTAÑINA CATR. PURE VOLUME WP 10ML	        3	UN	      51,831	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093452	PESTAÑINA CATR. BOOST UP 11ML	        3	UN	      67,563	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093453	PESTAÑINA CATR. LIFT UP WP 11ML	        3	UN	      67,563	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093454	PREBASE PTNA. CATR. SUPER PRIME 9ML	        3	UN	      60,303	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093495	PESTAÑINA CATR. PURE FALSE 10ML	        3	UN	      51,831	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0079851	VITÚ PALETA SOMBRAS ROSÉ	        3	UN	      44,166	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Cover Girl	PB0067548	SOMBRA CEJAS EBB CG RICH BROWN	        1	UN	      32,202	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001037153001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0081171	SOMBRA LIQUIDA CATR. WP TN 30 5.5ML	        3	UN	           0	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0081174	PALETA SOMBRAS CATR. PRO NEON EART 10.6G	        1	UN	      37,580	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0081372	PALETA SOMBRAS ESCE. ROSE 10G	        3	UN	      51,429	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074062	SOMBRA LASTING COLOR MF CAPUCCINO	        2	UN	      46,386	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0074064	SOMBRA LASTING COLOR MF BLOOM	        2	UN	      46,386	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Cover Girl	PB0055214	SOMBRA TRUNAKED CG ROSES	        1	UN	      39,328	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001037153001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Cover Girl	PB0074123	SOMBRA TRUNAKED CG SUNSET	        1	UN	      39,328	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001037153001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0086382	CATR. ILUMIN.MORETHANGLOW TN010 5.9G	        1	UN	      17,143	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001002210	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0086279	ESCE. SET PLVO.CEJ. TN01 2.3G	        2	UN	      20,840	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001208	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0087937	VITU ILUMINADOR INGRE.MINE. 10GR	        3	UN	      32,067	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001002006	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	PB0086860	MF SOMB. MASTERPIECES CHERRY NUD 6.5G	        2	UN	      89,950	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0091969	PALET.SOMB.ESCE DON´T STOP BEL.MINI 5G	        1	UN	      20,101	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0091971	GEL CEJAS.ESCE. FIX LIKE BOSS TRANS. 5G	        1	UN	      12,034	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001208	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0091952	GEL CEJA ESCE.BROW LIK.BOSS INK TN04 4ML	        2	UN	           0	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001208	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0093530	PALET.SOMB.ESCE BLOOM WINGS TN02 17G	        3	UN	     108,705	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093446	PAL.SOMB.CATR. THE ELECTRIC ROSE 9G	        3	UN	      76,437	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093447	PAL.SOMB.CATR. THE HOT MOCCA 9G	        3	UN	      76,437	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093483	PAL.SOMB.CATR. 5 IN A BOX MINI TN 080 4G	        3	UN	      51,831	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093449	PALE.SOM.CATR. SLIM PRO.DES.ROM. 10.6G	        3	UN	     116,772	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001005	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093485	PAL.SOMB.CATR. SUN GLOW E&C 10G	        3	UN	     116,772	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093486	PAL.SOMB.CATR. BLOSSOM GLOW E&C 10G	        3	UN	     116,772	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073083	VITÚ DELINEADOR PLUMÓN VIT E CAFÉ 2.5ML	        2	UN	      21,380	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0037293	VITÚ DELINEADOR LÍQ CERA ABEJ 2 CAFÉ NI	        5	UN	      97,145	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047903	DELIN OJOS ESSENCE WP 1ML	        1	UN	      11,927	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0046458	DEL LIQU OJOS VITU SABILA MONO NEGX1.5ML	        1	UN	      11,362	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0046459	DEL LIQU OJOS VITU SABILA DUO NEGX1.5ML	        4	UN	      66,952	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0075422	DELINEADOR CATR. ITS EASY WP TN010 1.1ML	        1	UN	      14,051	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0064269	LP. CEJAS CATR. STYLIST ASH-TONE 1.4G	        1	UN	      11,227	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001204003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0078503	DELIN CATR PRO PREC 24H WP TN10 1.2ML	        2	UN	      30,252	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0086396	CATR. DELIN.LAB. PLUMPING TN100 0.35G	        2	UN	      22,722	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001003011	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0089101	CATR. DELI.OJO 20H UL.GEL WF TN010 0.28G	        1	UN	      10,421	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0093520	DELIN.OJO ESCE.LASH PRINC. BLACK 3ML	        3	UN	      38,118	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093432	DELIN.OJO.CATR.KOHL KAJAL WP TN010 1.1G	        3	UN	      27,228	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093433	DELIN.OJO.CATR.KOHL KAJAL WP TN020 1.1G	        3	UN	      27,228	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093434	DELIN.OJO.CATR.KOHL KAJAL WP TN030 1.1G	        3	UN	      27,228	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093435	DELIN.OJO.CATR.KOHL KAJAL WP TN040 1.1G	        3	UN	      27,228	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093436	DELIN.OJO.CATR.KOHL KAJAL WP TN050 1.1G	        3	UN	      27,228	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093437	DELIN.OJO.CATR.KOHL KAJAL WP TN060 1.1G	        3	UN	      27,228	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093438	DELIN.OJO.CATR.KOHL KAJAL WP TN070 1.1G	        3	UN	      27,228	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093439	DELIN.OJO.CATR.KOHL KAJAL WP TN080 1.1G	        3	UN	      27,228	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001002	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0093493	CATR. DELI.OJO 20H UL.GEL WF TN100 0.08G	        3	UN	      31,260	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001001	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Catrice	PB0072419	LP. CEJAS CATR. SLIMMATRIC COOL WP 0.05G	        1	UN	      13,379	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001057249001204003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Max Factor	1004300400	DELINEADOR KOHL MF 40 TAUPE	        1	UN	      26,555	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001005033001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073661	VITÚ LÁPIZ OJOS VITE 1 NEGRO 1,3G	        2	UN	      14,116	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073662	VITÚ LÁPIZ OJOS VIT E 2 CAFÉ 1,3G	        3	UN	      21,174	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073663	VITÚ LAP CEJAS VIT E 1 COCOA 1,3G	        1	UN	       7,058	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Vitú	PB0073664	VITÚ LAP CEJAS VIT E 2 MOCCA 1,3G	        3	UN	      21,174	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001017080001001003	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047922	LAPIZ OJOS ESSENCE KAJAL BLACK 1G	        1	UN	       4,306	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047923	LAPIZ OJOS ESSENCE KAJAL WHITE 1G	        1	UN	       4,306	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047927	LAPIZ OJOS ESSENCE KAJAL TEDDY 1G	        1	UN	       4,306	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047924	LAPIZ OJOS ESSENCE LARG DUR BLACK 0.28G	        2	UN	      13,310	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
		19.07.2023		ALMACENES EXITO SA	1000000000	ALMACENES EXITO SA	Essence	PB0047925	LAPIZ OJOS ESSENCE LARG DUR CHOCO 0.28G	        1	UN	       6,655	0149106725	903157160	ZVMI	1000000000	1000	01	E001	G01	COMERCIAL	COP	001042166001001004	           0	ALMACENES EXITO SA	19.07.2023	JOBS
